id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
584626614656149811,Centric Eixample Atic Tamarit,351328829,Daniel,Eixample,Sant Antoni,41.37722,2.15872,Entire home/apt,66,90,0,,,10,193,0,
590402838708772632,Charming Art Nouveau Plaza Catalunya,14162823,Eike,Ciutat Vella,el Raval,41.38424,2.16679,Entire home/apt,157,1,36,2022-11-26,4.41,6,344,36,HUTB-000935
590996097031955130,Sunny Double Room,355345015,Fran,Sant Martí,Sant Martí de Provençals,41.41376,2.19598,Private room,21,32,5,2022-11-12,1.27,6,104,5,
596377715892032374,NEW COSY APARTMENT -SAGRADA FAMILIA,452221280,Xiaohong,Eixample,la Sagrada Família,41.40171,2.17812,Entire home/apt,106,2,44,2022-12-08,6.29,1,137,44,HUTB-010754
591056488886764133,104 Acogedor Apt. recién reformado en zona alta,27008590,Ramon,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.40129,2.14276,Entire home/apt,126,4,9,2022-11-05,1.13,7,81,9,HUTB-003631
591189288332716179,Elegant & Stylish apartment in the city center,27514370,Mariona,Eixample,el Fort Pienc,41.39764,2.17725,Entire home/apt,119,4,25,2022-11-13,3.38,9,148,25,HUTB-008323
584626948466079299,Santa Monica 2-2,397090058,Caterina,Ciutat Vella,el Raval,41.37809,2.17563,Entire home/apt,88,32,1,2022-08-05,0.23,12,115,1,
596379975276753528,"PLAYA BARCELONETA,ASCENSOR,A/C,BALCÓN,LUMINOSO, L3",6274273,Fabiana,Ciutat Vella,la Barceloneta,41.37869,2.19217,Entire home/apt,45,32,0,,,3,353,0,
600501802570797456,Nice & Modern Apartment 1 min walk from La Rambla,336034614,Rodolfo,Ciutat Vella,el Barri Gòtic,41.38096,2.17622,Entire home/apt,400,31,31,2022-10-24,3.89,7,365,31,Exempt
591805021549757259,"Room with working space,terrace & private bathroom",312807087,Maria,Horta-Guinardó,Horta,41.43315,2.16302,Private room,34,31,0,,,1,365,0,
596441359341486631,"SANTS AREA , ASCENSOR, BALCON,LUMINOSO,METRO L1 L5",6274273,Fabiana,Sants-Montjuïc,Sants,41.37423,2.13251,Entire home/apt,45,32,0,,,3,280,0,
592074982871627055,Habitación con baño privado,424332590,Ruslan,Gràcia,la Vila de Gràcia,41.4082,2.15273,Private room,48,1,0,,,1,315,0,HUTB361234
600556377296961938,"Design Duplex, 1 minute to las Ramblas",5563425,Anna,Ciutat Vella,el Barri Gòtic,41.37843,2.1786,Private room,38,31,20,2022-09-25,2.86,1,363,20,Exempt
596462985209469028,"ÁTICO - PLAZA CATALUÑA, GRAN TERRAZA, ASCENSOR,A/C",6274273,Fabiana,Ciutat Vella,el Raval,41.37987,2.17199,Entire home/apt,80,32,0,,,3,365,0,Exempt
600816336329278538,Awesome Private Room at the Gothic Quarter,101486625,Iggy,Ciutat Vella,el Barri Gòtic,41.37865,2.17778,Private room,36,31,30,2022-12-11,4.81,4,357,30,Exempt
596773357787126002,"Charming room , 2 minutes from Sagrada",434523661,Julia,Eixample,la Dreta de l'Eixample,41.39837,2.17356,Private room,32,31,1,2022-06-19,0.17,1,74,1,Exempt
601223856099523045,Special loft/shop in center fast wifi/Ac,96925856,Josie,Ciutat Vella,el Barri Gòtic,41.38346,2.17819,Entire home/apt,150,3,10,2022-11-13,2.16,2,93,10,Exempt
592265972874707292,Nice Room for 3 guests 10 minute walk to the beach,329274169,Mari,Ciutat Vella,el Barri Gòtic,41.38144,2.17882,Private room,27,1,25,2022-12-07,3.01,3,360,25,Exempt
592448014046606069,Lepanto,86551441,Maria Soledad,Horta-Guinardó,el Baix Guinardó,41.40986,2.16772,Entire home/apt,70,32,0,,,29,349,0,
592458080445015800,Lepanto,4396136,Homesearch,Horta-Guinardó,el Baix Guinardó,41.41191,2.16921,Entire home/apt,64,60,1,2022-07-31,0.22,35,349,1,
592469007467726323,IDIR - 2 bedroom apartment with terrace and pool in Poblenou,346367515,Ukio,Sant Martí,el Parc i la Llacuna del Poblenou,41.39997,2.18922,Entire home/apt,129,31,0,,,200,265,0,
596849213151903394,Precioso Loft en el Born de Barcelona,130390958,Silvia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38972,2.17788,Entire home/apt,50,31,0,,,2,213,0,
601231423977081455,Cozy Flat in Barcelona,453450425,Simone,Ciutat Vella,el Raval,41.37661,2.16747,Entire home/apt,100,3,16,2022-10-28,2.29,1,351,16,HUTB-734203
596852420432081476,Well located appartment in el Born. (D),241046485,Montse,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.39121,2.1801,Entire home/apt,60,1,1,2022-12-07,1,4,13,1,Exempt
592473053184628789,ERFOUD - 3 bedroom apartment in Gracia,346367515,Ukio,Gràcia,la Vila de Gràcia,41.3989,2.15477,Entire home/apt,117,31,0,,,200,258,0,
592563328010044434,Chic apartment nearly Sagrada Familia II,1391607,Aline I Andrea,Sant Martí,el Camp de l'Arpa del Clot,41.40857,2.18038,Entire home/apt,74,3,29,2022-12-09,3.87,100,278,29,HUTB-004365
596923090610179253,RAVAL PEDRO SQUARE 2 GUESTS PRIVATE ROOM,446537935,Claudia And Jhon,Ciutat Vella,el Raval,41.38002,2.17039,Private room,26,3,17,2022-11-20,2.70,5,124,17,HUTB004529
592585396571926248,Gorgeous stylish Apartment next to Sagrada Familia,28388457,Eduardo,Eixample,la Sagrada Família,41.40237,2.170603,Entire home/apt,157,3,10,2022-10-26,1.22,14,295,10,HUTB-011389
601250215644465697,Lavish green leafy room with 2 pools,452253902,Ellen,Ciutat Vella,el Raval,41.37875109259882,2.1644770866393643,Private room,28,32,2,2022-09-30,0.55,1,43,2,
601257106112607477,Cozy apartment with terrace near the beach,268422501,Jaume,Sant Martí,el Poblenou,41.40204,2.20244,Entire home/apt,70,31,2,2022-10-13,0.45,2,94,2,
596931072211987564,balcony & air-condition el raval private room X2,446537935,Claudia And Jhon,Ciutat Vella,el Raval,41.3806,2.17131,Private room,25,3,13,2022-11-27,2.09,5,127,13,HUTB-001630
592615538797210350,AMOURAH - 2 Bedroom Apartment in Eixample,346367515,Ukio,Eixample,l'Antiga Esquerra de l'Eixample,41.39359,2.15202,Entire home/apt,133,31,0,,,200,68,0,
592630452124899158,LaWabiSabiHome Barcelona Apartment,9024729,"Sofia, Cristina I Josep",Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38461,2.17847,Entire home/apt,60,32,1,2022-10-29,0.67,7,365,1,
597041918720211075,Confortable apartamento cerca del Parc Güell,452550701,Rosa Maria,Horta-Guinardó,el Baix Guinardó,41.41403,2.16258,Entire home/apt,60,31,2,2022-10-23,0.43,1,227,2,
592761852299432473,La Ample del Gotic II,384700235,Akira,Ciutat Vella,el Barri Gòtic,41.38078,2.18035,Private room,48,2,35,2022-10-30,4.38,3,261,35,Exempt
593111837350133509,"Singular apartamento con patio, céntrico y único",76728699,Barcelona Center,Eixample,la Sagrada Família,41.40776,2.17682,Entire home/apt,124,3,19,2022-10-23,2.53,3,362,19,HUTB-012122
593209005125993817,ETOSHA - 3 Bedroom Apartment in Consell de Cent,346367515,Ukio,Eixample,la Dreta de l'Eixample,41.38997,2.16586,Entire home/apt,165,31,0,,,200,182,0,
601366283637590575,Sunny Studio in Bcn in share apartment,325295444,Kiki,Eixample,la Dreta de l'Eixample,41.39517,2.16795,Private room,66,32,37,2022-12-06,5.47,1,316,37,Exempt
601366439683196077,DOUBLE ROOM NEAR TO THE BEACH AND SAGRADA FAMILIA,205570052,Julian,Eixample,el Fort Pienc,41.40282,2.18474,Private room,38,1,12,2022-09-28,1.60,5,58,12,Exempt
601479540896235853,Charming double room near the Park Guell,3021973,Eduardo,Horta-Guinardó,el Baix Guinardó,41.41457,2.16533,Private room,27,32,2,2022-10-29,0.50,8,100,2,Exempt
597052931870580640,"Enjoy good time, cerca del centro de Barcelona",121310348,Lucy,Nou Barris,la Trinitat Nova,41.44967,2.18137,Private room,18,31,2,2022-06-05,0.27,1,364,2,Exempt
597474774814823984,CENTRAL BOUTIQUE APARTMENT - 5 plazas,267600211,BBarcelona,Eixample,l'Antiga Esquerra de l'Eixample,41.38572,2.15683,Entire home/apt,269,4,0,,,19,161,0,HUTB-003783
601844448655908614,Guesthouse-Hostal BCN Rooms 294 Sagrada Familia,453572672,Tina,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40505,2.16725,Private room,184,6,0,,,1,0,0,HB-004558
593231246413554493,The Borne Penthouse Amazing Terrace,2320210,"Ale, Maria & Arthur",Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.383667,2.180617,Entire home/apt,230,32,1,2022-10-24,0.60,39,39,1,
597508656968536594,Charm and historic catalan 4BD - 3BTH in Diagonal,212431311,Quim,Eixample,la Dreta de l'Eixample,41.39666,2.17068,Entire home/apt,152,4,31,2022-11-27,3.81,26,359,31,HUTB-010020
593306621133299128,Authentic and peaceful apartment in Poblenou,248800985,Piero,Sant Martí,el Poblenou,41.39975856057369,2.1979206823377506,Entire home/apt,190,30,0,,,1,152,0,
593317462504450084,CORSEGA 2 reformado amueblado 4 dormitorios,8051424,Marc,Eixample,la Nova Esquerra de l'Eixample,41.385464,2.144491,Entire home/apt,120,32,0,,,6,285,0,
601857567442734834,Centrally Bedroom,452737391,Reis,Ciutat Vella,el Raval,41.37769,2.16544,Private room,35,3,8,2022-11-28,1.38,3,356,8,Exempt
601860923732698823,Centrally Apartment,452737391,Reis,Ciutat Vella,el Raval,41.37913,2.16747,Private room,27,2,12,2022-10-23,2.13,3,346,12,Exempt
597591027673491186,Sweet Inn | Lovely 1BR near the Sagrada Familia,32037490,SweetInn,Horta-Guinardó,el Baix Guinardó,41.40895,2.16783,Entire home/apt,69,2,14,2022-10-12,1.73,118,178,14,HUTB-263282
601903490597638816,"""Sacred Key Apartment"" direct to Center & Airport",6355311,Laz,Les Corts,la Maternitat i Sant Ramon,41.37621,2.11639,Entire home/apt,42,5,13,2022-11-06,3.15,1,69,13,
593360957049672349,Dpto. Barceloneta Pescadores,432993130,Ramona Y Sebas,Ciutat Vella,la Barceloneta,41.38157,2.19054,Entire home/apt,70,32,4,2022-10-06,0.75,2,24,4,Exempt
597599395158738253,Sweet Inn | Lovely 2BR near the Sagrada Familia,32037490,SweetInn,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4085,2.16603,Entire home/apt,71,2,7,2022-11-25,1.50,118,190,7,HUTB-263183
602199641013368552,101 Acogedor Apt. recién reformado en zona alta,27008590,Ramon,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39963,2.14355,Entire home/apt,175,5,12,2022-11-16,2.06,7,76,12,HUTB-003631
597645161570284505,AMDER - 3 bedroom apartment in Gràcia,346367515,Ukio,Gràcia,la Vila de Gràcia,41.40365,2.15323,Entire home/apt,152,31,0,,,200,174,0,
597647849805927508,...HABITACION PRIVADA EN BARCELONA.,130091939,Toni,Sant Martí,el Camp de l'Arpa del Clot,41.41288,2.18333,Private room,20,32,0,,,7,286,0,
602223988153067940,102 Acogedor apart. recién reformado en zona alta,27008590,Ramon,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.40013,2.1439,Entire home/apt,165,3,25,2022-11-13,3.42,7,173,25,HUTB-003631
597661187177658154,BRIGHT FAMILY APARTMENT TWO STEPS SAGRADA FAMILIA,2819397,"Leslie, Maria & Arthur",Eixample,la Sagrada Família,41.40218,2.17131,Entire home/apt,250,5,0,,,40,211,0,HUTB-001915
602228025814091083,203 Acogedor Apt. recién reformado en zona alta,27008590,Ramon,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3994,2.1419,Entire home/apt,151,3,18,2022-11-10,2.66,7,152,18,HUTB-003631
602465982075695391,Barcelona Beach Flat - a 15min walk to the beach.,15065217,Edwin,Sant Martí,el Poblenou,41.40277,2.20082,Entire home/apt,108,4,32,2022-11-29,4.40,2,69,32,HUTB-850821
593372464813066069,ASRIR - 2 bedroom apartment with terrace and pool in Poblenou,346367515,Ukio,Sant Martí,el Parc i la Llacuna del Poblenou,41.40172,2.18764,Entire home/apt,136,31,0,,,200,100,0,
593436333692188361,Family apartment close to Parc Güell,144259355,Dmytro,Horta-Guinardó,Can Baró,41.41609,2.16573,Entire home/apt,63,3,12,2022-11-04,1.54,5,68,12,HUTB-007529
597670599243871471,..HABITACION PRIVADA EN BARCELONA.,130091939,Toni,Sant Martí,el Camp de l'Arpa del Clot,41.41461,2.18375,Private room,20,32,2,2022-11-22,1.05,7,193,2,
597839430239928841,Centrally Flat,452737391,Reis,Ciutat Vella,el Raval,41.3795,2.1655,Private room,40,2,12,2022-11-12,1.98,3,331,12,Exempt
602596269605594222,SUGRANYES 1 reformado amueblado 4 dormitorios,8051424,Marc,Sants-Montjuïc,Sants - Badal,41.374535,2.127667,Entire home/apt,110,32,1,2022-08-16,0.25,6,353,1,
598179591035252951,Amazing penthouse w/ 2 bedrooms in Eixample,3073594,Julien,Eixample,la Dreta de l'Eixample,41.39314,2.17129,Entire home/apt,120,32,1,2022-12-03,1,3,159,1,
602610099518935305,VALENCIA reformado amueblado 4 dormitorios,8051424,Marc,Eixample,la Sagrada Família,41.40365,2.17788,Entire home/apt,125,32,1,2022-08-02,0.23,6,164,1,
593500067471192510,un piso centreco cerca del metro y BUS supermeraca,451845084,Wisam,Sant Martí,el Parc i la Llacuna del Poblenou,41.39277,2.18945,Entire home/apt,103,31,0,,,1,69,0,
598210258384760217,Modern apartment close to the Camp Nou Stadium,71615,Mireia And Maria,Les Corts,la Maternitat i Sant Ramon,41.38405,2.12758,Entire home/apt,151,1,20,2022-11-25,2.99,20,331,20,HUTB-004733
593820535079492668,Penthouse Borne  GreatTerrace,2819397,"Leslie, Maria & Arthur",Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38433,2.17975,Entire home/apt,230,32,0,,,40,39,0,
593879453222326119,Love Nest with Terrace in the center,12617302,Tom’s Team,Eixample,la Dreta de l'Eixample,41.39846,2.17036,Entire home/apt,84,3,18,2022-11-09,2.90,13,196,18,HUTB-009649
602747710104053871,Cute apartment Blasco de garay,1391607,Aline I Andrea,Sants-Montjuïc,el Poble Sec,41.37366,2.16445,Entire home/apt,70,3,21,2022-11-14,3.41,100,149,21,HUTB-006622
598249177562883887,CENTRIC APARTMENT GAUDI,451654584,Kiko,Sants-Montjuïc,el Poble Sec,41.37238,2.16481,Entire home/apt,73,3,24,2022-12-10,3.56,2,71,24,HUTB005234
593887408079671548,Paseo de Gracia Apartment,1391607,Aline I Andrea,Eixample,la Dreta de l'Eixample,41.39026,2.16645,Entire home/apt,68,3,7,2022-11-13,2.69,100,269,7,
593959620995435997,"Room with Balcony, Barrio El Born for months",156880900,Chris,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38296,2.18178,Private room,30,30,19,2022-09-23,2.70,2,306,19,Exempt
598261654617102295,Moderno Apartamento en Eixample,452821456,Friendly Rentals,Eixample,la Dreta de l'Eixample,41.38692,2.1697,Entire home/apt,182,1,16,2022-11-26,3.00,2,195,16,HUTB-000616
598267065185218521,Apartamento luminoso en Eixample,452821456,Friendly Rentals,Eixample,la Dreta de l'Eixample,41.38718,2.16948,Entire home/apt,187,1,10,2022-11-10,1.45,2,257,10,HUTB-000617
593963706712944195,Lovely apartments in Barcelona,26741666,Ash,Eixample,l'Antiga Esquerra de l'Eixample,41.39365,2.14924,Entire home/apt,650,1,0,,,1,365,0,HUTB-001335
602844213998245900,Room with private balcony,449824478,Carlos,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38439,2.18026,Private room,41,32,26,2022-11-19,3.31,1,355,26,Exempt
603015393676553098,Beautiful Doble Room in the middle of Barri Gòtic,101486625,Iggy,Ciutat Vella,el Barri Gòtic,41.38044,2.17882,Private room,40,31,29,2022-11-17,4.44,4,346,29,Exempt
598279996217567217,Ella Hostel Ramblas habitación triple superior,8001113,Ella,Ciutat Vella,el Raval,41.38417,2.17076,Private room,102,1,18,2022-11-23,3.20,12,332,18,HB-003827
603025887213646958,Charming room at the Gothic Quarter,101486625,Iggy,Ciutat Vella,el Barri Gòtic,41.383116017269145,2.1757924122735375,Private room,34,31,0,,,4,319,0,Exempt
603278316867687150,Moderno apartamento con 2 dormitorios y 2 baños,448915869,Jesus,Eixample,la Dreta de l'Eixample,41.39033,2.16894,Entire home/apt,160,1,9,2022-12-08,1.27,3,331,9,HUTB-004601
594103327704458757,Ola Living Merce Aire 2,33278356,Ola,Ciutat Vella,el Barri Gòtic,41.37796,2.18038,Entire home/apt,296,1,16,2022-11-25,2.11,42,338,16,HUTB-000075
594115871594385514,Cozy studio in El Born (near Ramblas & Gótico),443218487,Andrea,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38969,2.17906,Entire home/apt,69,2,15,2022-11-23,3.69,2,88,15,Exempt
609877202000324903,Authentic part of the City,150922,Ozgur,Eixample,la Dreta de l'Eixample,41.38867,2.16367,Private room,145,30,10,2022-10-15,1.67,3,0,10,Exempt
609885099133108567,Central apartament close to Sagrada Familia,180908619,Melissa,Eixample,la Sagrada Família,41.404926,2.180162,Entire home/apt,65,31,3,2022-09-22,0.49,9,228,3,Exempt
598289001750566068,EllaHostel Ramblas habitación individual con ducha,8001113,Ella,Ciutat Vella,el Raval,41.38402,2.16907,Private room,66,1,28,2022-12-07,4.42,12,345,28,HB-003827
603288020845523338,Apartamento elegante cerca de Paseo de Gracia,448915869,Jesus,Eixample,la Dreta de l'Eixample,41.39205,2.16795,Entire home/apt,148,1,4,2022-11-24,0.53,3,330,4,HUTB-009130
598303149863205503,Ella Hostel Ramblas habitación doble baño privado,8001113,Ella,Ciutat Vella,el Raval,41.38395,2.16931,Private room,96,1,34,2022-12-09,5.37,12,353,34,HB-003827
603301517032757937,Lovely and spacious flat in El Born,453910210,Friendly Rentals,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38361,2.18294,Entire home/apt,239,1,9,2022-10-29,1.57,1,269,9,HUTB-001772
598322525912268153,Nice flat in Barcelona,443056621,Ag,Sant Martí,la Verneda i la Pau,41.42445,2.2086,Entire home/apt,60,4,18,2022-11-27,3.35,10,84,18,HUTB012670
603303975914992743,Precioso apartamento a 10 minutos de Sant estacion,449871254,Lina Maria,Eixample,la Nova Esquerra de l'Eixample,41.38114,2.14784,Private room,45,31,52,2022-10-21,6.78,2,351,52,Exempt
609949132826571268,Poble Sec,107677440,Lucho,Sants-Montjuïc,el Poble Sec,41.37393,2.16744,Entire home/apt,165,2,0,,,1,268,0,Exempt
609949461375739396,Beach Studio 21,47171261,Lodging Team,Ciutat Vella,la Barceloneta,41.38106,2.1889,Entire home/apt,99,32,1,2022-07-23,0.21,62,212,1,Exempt
610173131592989772,Pleasant Stay at Sagrada Familia’s Beer Factory,46758355,Mat,Sant Martí,el Camp de l'Arpa del Clot,41.41049,2.179,Private room,29,31,1,2022-11-05,0.81,2,127,1,
598352755393860082,Ella Hostel Ramblas habitación doble superior,8001113,Ella,Ciutat Vella,el Raval,41.38368,2.17066,Private room,78,1,9,2022-11-30,1.45,12,339,9,HB-003827
610582721541762185,Feel the pulse of the City in this EL BORN 1 BDR,66296022,Toni,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38258,2.18253,Entire home/apt,67,32,2,2022-08-13,0.38,27,150,2,
603319606776198279,Spacious for family or friends,453911711,Friendly Rentals,Eixample,la Dreta de l'Eixample,41.39566,2.16426,Entire home/apt,262,1,11,2022-12-07,1.73,1,195,11,HUTB-002002
598356191171066552,Ella Hostel Ramblas habitación doble con ducha,8001113,Ella,Ciutat Vella,el Barri Gòtic,41.38525,2.17061,Private room,72,1,29,2022-12-05,4.51,12,336,29,HB-003827
603327490579164432,Modern Apartment Sagrada Familia,1391607,Aline I Andrea,Eixample,la Dreta de l'Eixample,41.398,2.17054,Entire home/apt,79,3,22,2022-12-05,2.88,100,283,22,HUTB-001273
610611783234510421,Barceloneta Uplifting Beach Vibes Studio,66296022,Toni,Ciutat Vella,la Barceloneta,41.37936,2.19205,Entire home/apt,66,32,2,2022-12-04,0.36,27,181,2,
598358939573920579,"Cosy 3BDR flat, 8mins to La Ramblas",449046746,Peter,Ciutat Vella,el Raval,41.37899,2.16735,Entire home/apt,55,32,3,2022-08-31,0.47,2,180,3,
603403746653150110,Habitación Con litera Interior muy Tranquila,41520715,Manu,Ciutat Vella,el Raval,41.379482773356806,2.168160120170116,Private room,27,3,0,,,15,365,0,HUTB-154789
604016200668426217,BEAUTIFUL DESIGNER FLAT Nr BEACH/WFH/Wifi300Mb/AC,4260952,Marc,Ciutat Vella,la Barceloneta,41.38193323897246,2.187372968887544,Entire home/apt,59,32,2,2022-11-01,0.58,10,274,2,Exempt
598359787271622681,Ella Hostel Ramblas habitación twin con ducha,8001113,Ella,Ciutat Vella,el Raval,41.38391,2.16902,Private room,69,2,6,2022-09-12,0.93,12,330,6,HB-003827
610697503291301690,Hermosa habitación en BCN centro con baño privado,302276843,Javier Alejandro,Sants-Montjuïc,el Poble Sec,41.37173,2.17277,Private room,75,4,4,2022-10-09,1.18,1,13,4,Exempt
598383736806035603,Nice apartment with patio in Gracia,445207284,Judith,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40664,2.16496,Entire home/apt,85,31,2,2022-11-05,0.59,1,336,2,
610718781533908143,Apartamento reformado en el centro de Barcelona,253465692,Josep,Ciutat Vella,el Barri Gòtic,41.38354,2.17872,Entire home/apt,104,32,3,2022-11-06,0.57,25,214,3,
610729666273958375,Apartamento 2 habitaciones en Barrio Gótico,253465692,Josep,Ciutat Vella,el Barri Gòtic,41.38202,2.17713,Entire home/apt,89,32,2,2022-11-04,0.41,25,277,2,Exempt
610730723559312930,Apartamento de 2 habitaciones centro de Barcelona,253465692,Josep,Ciutat Vella,el Barri Gòtic,41.38214,2.17719,Entire home/apt,89,32,1,2022-07-26,0.22,25,252,1,Exempt
604046310771107391,Luxury apartment in Barcelona,193874212,Borges,Eixample,Sant Antoni,41.37596,2.15799,Entire home/apt,92,32,0,,,75,146,0,
